Position	aMin	aMean
13522	-100	-100
13523	8.5	8.5
13524	-100	-100
13525	15.4	23.5
13526	-100	-100
13527	10	10
13528	9.2	11
13529	-100	-100
13530	10	10
13531	-100	-100
13532	-100	-100
13533	-100	-100
13534	-100	-100
13535	-100	-100
13536	-100	-100
13537	12.6	21
13538	-100	-100
13539	-100	-100
13540	-100	-100
13541	0	0
13542	-100	-100
13543	-100	-100
13544	-100	-100
13545	-100	-100
13546	12	17.25
13547	16.2	25.5
13548	23.55	28.4166666666667
13549	-100	-100
13550	0	0
13551	-100	-100
13552	37.8	39
13553	7	7
13554	1.6	4
13555	-100	-100
13556	0	0
13557	-100	-100
13558	40	40
13559	41	41
13560	0	0
13561	27.6666666666667	27.6666666666667
13562	7	7
13563	10.8	18
13564	-100	-100
13565	27	27
13566	15.4	16
13567	-100	-100
13568	8	8
13569	0	0
13570	36	36
13571	31.7777777777778	31.7777777777778
13572	-100	-100
13573	-100	-100
13574	40.4	40.4
13575	8	8
13576	-100	-100
13577	9	9
13578	-100	-100
13579	-100	-100
13580	-100	-100
13581	-100	-100
13582	23	23
13583	0	0
13584	-100	-100
13585	4.96666666666667	6.05555555555556
13586	-100	-100
13587	0	0
13588	4.66666666666667	11.6666666666667
13589	5	5.75
13590	-100	-100
13591	11.6666666666667	17.1666666666667
13592	-100	-100
13593	0	0
13594	6.8	17
13595	41	41
13596	36	36
13597	37.4	38.75
13598	27.3333333333333	27.3333333333333
13599	-100	-100
13600	10.8666666666667	15.1666666666667
13601	-100	-100
13602	5.33333333333333	9.74074074074074
13603	-100	-100
13604	23.8	30.25
13605	-100	-100
13606	8	8
13607	-100	-100
13608	25.5	25.5
13609	28	28
13610	7.8	12
13611	12	14.25
13612	26	26
13613	6.8	8
13614	22.6	29.5
13615	15.4	22
13616	13.6	23.5
13617	3.2	6
13618	-100	-100
13619	-100	-100
13620	-100	-100
13621	10	10
13622	-100	-100
13623	-100	-100
13624	-100	-100
13625	3.5	3.5
13626	-100	-100
13627	-100	-100
13628	6	7.5
13629	-100	-100
13630	30.4	32.5
13631	-100	-100
13632	-100	-100
13633	27	30
13634	3.4	8.5
13635	8	8
13636	22	22
13637	39	39
13638	-100	-100
13639	37.6666666666667	37.6666666666667
13640	-100	-100
13641	-100	-100
13642	6	6
13643	-100	-100
13644	16.2	24
13645	-100	-100
13646	17	17
13647	20	20
13648	3.2	11
13649	6.5	6.5
13650	-100	-100
13651	12.9	20.25
13652	-100	-100
13653	4.5	4.5
13654	0	0
13655	8	8
13656	8.33333333333333	10.3333333333333
13657	7.8	19.5
13658	30	30
13659	9	9
13660	9.95	21.625
13661	-100	-100
13662	19	19
13663	8	8
13664	-100	-100
13665	19	19
13666	18	18
13667	-100	-100
13668	41	41
13669	-100	-100
13670	0	0
13671	-100	-100
13672	-100	-100
13673	5.6	6.5
13674	5	5
13675	10	16.8333333333333
13676	-100	-100
13677	-100	-100
13678	37	37
13679	-100	-100
13680	7	7
13681	37	37
13682	40	40
13683	14.5	14.5
13684	14	14
13685	2.4	15.6666666666667
13686	8	8
13687	-100	-100
13688	37	37
13689	35	35
13690	26	26
13691	18.9	23.25
13692	-100	-100
13693	9	9
13694	-100	-100
13695	37.4	38.75
13696	-100	-100
13697	-100	-100
13698	12.1	15.25
13699	0	0
13700	-100	-100
13701	6.53333333333333	11.2777777777778
13702	0	0
13703	-100	-100
13704	-100	-100
13705	-100	-100
13706	7.2	7.5
13707	-100	-100
13708	14.54	17.15
13709	13.2	21
13710	7.2	7.5
13711	22	22
13712	2	5
13713	-100	-100
13714	1.4	3.5
13715	36.8	38
13716	32	32
13717	-100	-100
13718	10.8	19.6666666666667
13719	-100	-100
13720	25	25
13721	26	26
13722	13.4	18.5
13723	-100	-100
13724	-100	-100
13725	-100	-100
13726	-100	-100
13727	-100	-100
13728	-100	-100
13729	-100	-100
13730	21.5	21.5
13731	4.5	4.5
13732	6	6
13733	-100	-100
13734	0	0
13735	36	36
13736	-100	-100
13737	0	0
13738	8	8
13739	-100	-100
13740	-100	-100
13741	41	41
13742	16.8	22.5
13743	0	0
13744	0	0
13745	37.104347826087	38.5652173913043
13746	-100	-100
13747	-100	-100
13748	-100	-100
13749	41	41
13750	-100	-100
13751	18	18
13752	19	19
13753	0	0
13754	28	28
13755	-100	-100
13756	-100	-100
13757	39.5	39.5
13758	-100	-100
13759	5	6.5
13760	0	0
13761	-100	-100
13762	31	31
13763	2	5
13764	1.4	3.5
13765	-100	-100
13766	1.6	4
13767	0	0
13768	-100	-100
13769	-100	-100
13770	0	0
13771	3.5	3.5
13772	2.4	6
13773	39	39
13774	17	17
13775	31	31
13776	-100	-100
13777	19.7	25.25
13778	18.75	18.75
13779	-100	-100
13780	-100	-100
13781	-100	-100
13782	-100	-100
13783	-100	-100
13784	2.64444444444444	3.08754208754209
13785	10	10
13786	-100	-100
13787	25	25
13788	0	0
13789	0	0
13790	0	0
13791	2	5
13792	4.9	12.25
13793	8.4	11.6666666666667
13794	5.2	6.25
13795	8.2	20.5
13796	-100	-100
13797	41	41
13798	-100	-100
13799	-100	-100
13800	5	5
13801	12.2	15.1666666666667
13802	0	0
13803	-100	-100
13804	-100	-100
13805	18	18
13806	-100	-100
13807	-100	-100
13808	-100	-100
13809	35	35
13810	4.5	4.5
13811	-100	-100
13812	37	37
13813	8	8
13814	9.5	9.5
13815	16	25
13816	0	2.66666666666667
13817	-100	-100
13818	-100	-100
13819	37.3846153846154	37.3846153846154
13820	0	0
13821	12	12
13822	-100	-100
13823	5.6	14
13824	17	17
13825	-100	-100
13826	10	10
13827	7.2	18
13828	32	35
13829	8	8
13830	22	22
13831	18	18
13832	-100	-100
13833	11	11
13834	22.5	22.5
13835	33	33
13836	-100	-100
13837	-100	-100
13838	19.3333333333333	19.3333333333333
13839	11.4	13.5
13840	-100	-100
13841	10	10
13842	2	5
13843	11	11
13844	0	0
13845	10.4	11.75
13846	0	0
13847	8	8
13848	8	8
13849	32.6	33.5
13850	10	10
13851	0	0
13852	17	17
13853	24	24
13854	34	34
13855	-100	-100
13856	-100	-100
13857	-100	-100
13858	6	6
13859	17	17
13860	0	0
13861	11	11
13862	-100	-100
13863	8	8
13864	-100	-100
13865	-100	-100
13866	-100	-100
13867	16	16
13868	-100	-100
13869	39	39
13870	-100	-100
13871	7	7
13872	-100	-100
13873	-100	-100
13874	31	31
13875	10	10
13876	-100	-100
13877	20.5	20.5
13878	9.8	12.5
13879	-100	-100
13880	-100	-100
13881	28.3333333333333	28.3333333333333
13882	27	27
13883	8.9	10.25
13884	5.2	5.5
13885	15	15
13886	15.2666666666667	15.6666666666667
13887	15	15
13888	10	10
13889	41	41
13890	-100	-100
13891	-100	-100
13892	-100	-100
13893	-100	-100
13894	-100	-100
13895	-100	-100
13896	-100	-100
13897	-100	-100
13898	-100	-100
13899	0	0
13900	-100	-100
13901	0	0
13902	-100	-100
13903	35	35
13904	-100	-100
13905	-100	-100
13906	-100	-100
13907	-100	-100
13908	20	20
13909	35	35
13910	17	17
13911	4	4
13912	15	15
13913	27	27
13914	-100	-100
13915	10	10
13916	-100	-100
13917	25	25
13918	6.2	6.5
13919	-100	-100
13920	3	3
13921	-100	-100
13922	38	38
13923	2	5
13924	-100	-100
13925	7.2	7.5
13926	0	0
13927	1.8	4.5
13928	8.73333333333333	11.3333333333333
13929	10	10
13930	6	6
13931	28	28
13932	-100	-100
13933	-100	-100
13934	0	0
13935	8.83333333333333	15.0833333333333
13936	14.4	22.5
13937	-100	-100
13938	8.5	8.5
13939	6	6
13940	-100	-100
13941	-100	-100
13942	-100	-100
13943	1.6	4
13944	-100	-100
13945	9	9
13946	41	41
13947	15	15
13948	10.1	14.75
13949	-100	-100
13950	-100	-100
13951	-100	-100
13952	-100	-100
13953	-100	-100
13954	14.8	23.5
13955	-100	-100
13956	-100	-100
13957	0	0
13958	37.5	37.5
13959	2	5
13960	-100	-100
13961	38.5	38.5
13962	7	17.3333333333333
13963	20	20
13964	-100	-100
13965	-100	-100
13966	4	12.5555555555556
13967	11	11
13968	11	11
13969	-100	-100
13970	12	12
13971	37	37
13972	36.5	36.5
13973	19	19
13974	0	0
13975	-100	-100
13976	-100	-100
13977	3.4	8.5
13978	17.3333333333333	17.3333333333333
13979	10	10
13980	-100	-100
13981	32	32
13982	-100	-100
13983	37.5	37.5
13984	3	5.16666666666667
13985	-100	-100
13986	10	10
13987	7.5	7.5
13988	-100	-100
13989	-100	-100
13990	0	0
13991	1.6	4
13992	-100	-100
13993	-100	-100
13994	-100	-100
13995	-100	-100
13996	37	37
13997	0	0
13998	10	10
13999	0	0
14000	-100	-100
14001	-100	-100
14002	-100	-100
14003	-100	-100
14004	-100	-100
14005	-100	-100
14006	0	0
14007	10	10
14008	-100	-100
14009	-100	-100
14010	-100	-100
14011	-100	-100
14012	-100	-100
14013	0	0
14014	-100	-100
14015	19.4	26
14016	22	22
14017	-100	-100
14018	-100	-100
14019	-100	-100
14020	-100	-100
14021	-100	-100
14022	17	17
14023	-100	-100
14024	8	8
14025	-100	-100
14026	-100	-100
14027	-100	-100
14028	-100	-100
14029	-100	-100
14030	7.1	7.25
14031	-100	-100
14032	-100	-100
14033	-100	-100
14034	-100	-100
14035	-100	-100
14036	-100	-100
14037	-100	-100
14038	-100	-100
14039	-100	-100
14040	-100	-100
14041	0	0
14042	-100	-100
14043	0	0
14044	-100	-100
14045	-100	-100
14046	8	8
14047	11	11
14048	-100	-100
14049	-100	-100
14050	-100	-100
14051	12.1	16.75
14052	-100	-100
14053	-100	-100
14054	-100	-100
14055	-100	-100
14056	-100	-100
14057	-100	-100
14058	-100	-100
14059	1.6	4
14060	-100	-100
14061	-100	-100
14062	-100	-100
14063	0	0
14064	-100	-100
14065	-100	-100
14066	18	18
14067	37	37
14068	-100	-100
14069	1.8	4.5
14070	-100	-100
14071	-100	-100
14072	-100	-100
14073	-100	-100
14074	-100	-100
14075	-100	-100
14076	5.6	14
14077	7	7
14078	-100	-100
14079	12.7	16.75
14080	-100	-100
14081	-100	-100
14082	-100	-100
14083	-100	-100
14084	-100	-100
14085	7	7
14086	32.6666666666667	32.6666666666667
14087	9	9
14088	11	12.5
14089	-100	-100
14090	-100	-100
14091	-100	-100
14092	24.6666666666667	24.6666666666667
14093	10	10
14094	10	10
14095	7	7
14096	40	40
14097	-100	-100
14098	-100	-100
14099	-100	-100
14100	0	0
14101	38	38
14102	-100	-100
14103	9	9
14104	-100	-100
14105	8	8
14106	8	8
14107	0	0
14108	-100	-100
14109	10	10
14110	-100	-100
14111	-100	-100
14112	9	9
14113	-100	-100
14114	22.5	22.5
14115	17	17
14116	-100	-100
14117	40	40
14118	-100	-100
14119	-100	-100
14120	-100	-100
14121	15	15
14122	8	8
14123	-100	-100
14124	-100	-100
14125	8	8
14126	-100	-100
14127	37.5	37.5
14128	-100	-100
14129	10	10
14130	18	18
14131	41	41
14132	-100	-100
14133	-100	-100
14134	-100	-100
14135	-100	-100
14136	-100	-100
14137	8	8
14138	-100	-100
14139	8	8
14140	14.4	16.5
14141	19.6666666666667	19.6666666666667
14142	10.9833333333333	16.1944444444444
14143	15.19	18.95
14144	14.5428571428571	18.2857142857143
14145	-100	-100
14146	-100	-100
14147	9.76666666666667	10.7222222222222
14148	9.6	16
14149	10	10
14150	13.7333333333333	19.3333333333333
14151	12.2	17
14152	34.5	37.1666666666667
14153	7.6	8.5
14154	22.8	22.8
14155	4.8	6
14156	20.9333333333333	22.3333333333333
14157	2	5
14158	12.6866666666667	13.1166666666667
14159	8.4	9
14160	35	35
14161	18.4	26.5
14162	7.46666666666667	7.66666666666667
14163	21.875	23.9375
14164	5	5
14165	23.4690909090909	26.2181818181818
14166	9.88	12.7
14167	20.4666666666667	21.9166666666667
14168	21.7	22
14169	32	32
14170	2.3	5.75
14171	12	19.5
14172	7.46666666666667	13.8888888888889
14173	3.2	14.5
14174	12	12
14175	12.2	18.5
14176	7	7
14177	0	13.6666666666667
14178	9	9
14179	7.8	19.5
14180	9	9
14181	0	0
14182	5.5	5.5
14183	9	9
14184	1.6	4
14185	0	0
14186	17.2	19.1111111111111
14187	17.4	18
14188	4.88	14.9833333333333
14189	40	40
14190	3.73333333333333	5.83333333333333
14191	0	4.16666666666667
14192	15.1	19.375
14193	6.48	11.5666666666667
14194	10.75	10.75
14195	31.1	32
14196	22.1	27.5
14197	19.8857142857143	23.4642857142857
14198	8.6	15.5
14199	26.5	29.875
14200	1.8	4.5
14201	21.5	24.5
14202	7.06666666666667	17.6111111111111
14203	3.15	9.40277777777778
14204	0	0
14205	4	4
14206	26.5	28.75
14207	0	4.19444444444444
14208	0	0
14209	11.6666666666667	17.1666666666667
14210	27.8622222222222	27.9888888888889
14211	6.26666666666667	10.6666666666667
14212	24.1333333333333	25.0833333333333
14213	9.8	12.5
14214	14.3555555555556	22.0138888888889
14215	17.36	20.9
14216	19.9464285714286	21.7946428571429
14217	17.8666666666667	21.4166666666667
14218	1.73333333333333	2.58333333333333
14219	0.466666666666667	1.16666666666667
14220	1.6	4
14221	12.44	17.6444444444444
14222	4.25	4.25
14223	12.6666666666667	16.5555555555556
14224	17.12	23.9333333333333
14225	1.06666666666667	5
14226	7.58333333333333	14.9583333333333
14227	0.96	2.4
14228	14.15	21.125
14229	22.0071428571429	24.1607142857143
14230	8.9	18.9444444444444
14231	6.72941176470588	16.8235294117647
14232	10.12	20.8
14233	16.8571428571429	18.7857142857143
14234	7.4	13.7666666666667
14235	21.55	23.875
14236	13.6	19
14237	5.33333333333333	13.3333333333333
14238	17.4	19.5
14239	2.26666666666667	8.22222222222222
14240	0	0
14241	9.86666666666667	19.6666666666667
14242	28.6	29.5
14243	18.15	18.375
14244	7.2	7.875
14245	5.91	6.975
14246	0.6	1.5
14247	11.4666666666667	17.8333333333333
14248	0	0
14249	17.6	17.75
14250	6.12	10.2
14251	9.36666666666667	18.9166666666667
14252	11	11
14253	11.7333333333333	17.7083333333333
14254	7.38666666666666	18.4666666666667
14255	9.5	15.5333333333333
14256	7.71111111111111	11.9444444444444
14257	5.10909090909091	6.02272727272727
14258	22.76	26.6
14259	7.8	12
14260	4.78571428571429	10.4047619047619
14261	3.42	3.45
14262	16.8666666666667	17.6666666666667
14263	32.8666666666667	35.1666666666667
14264	26.8	28.75
14265	12.5	22.4375
14266	23.8727272727273	26.8737373737374
14267	4.2	4.5
14268	4.6	4.75
14269	6	7.5
14270	17	24.0555555555556
14271	6	13.7222222222222
14272	16.0588235294118	16.5604575163399
14273	15.52	23.2
14274	10.8	14.625
14275	11.5	13.75
14276	12.3666666666667	17.9166666666667
14277	14.6666666666667	15.1666666666667
14278	10.36	10.9
14279	5.6	8
14280	10.6571428571429	13.7857142857143
14281	13.1	16.625
14282	2	5
14283	9.05714285714286	12.7857142857143
14284	1	2.5
14285	29.7444444444444	31.6481481481481
14286	6.4	9.625
14287	4.4	11.3809523809524
14288	11.2605015673981	12.312539184953
14289	6.21333333333333	7.13333333333333
14290	29.5	33.6944444444444
14291	10.68	11.7
14292	5.2	13
14293	0	0
14294	6.03333333333333	9.08333333333333
14295	17.8571428571429	25.7857142857143
14296	2.53333333333333	6.33333333333333
14297	17.5	23.75
14298	5.96	7.025
14299	18.775	19.075
14300	13.2	20.5833333333333
14301	15.3	23.1555555555556
14302	9.44	19.2
14303	16.35	22.525
14304	11.04	13.2
14305	8.65	14.844696969697
14306	1.93333333333333	8.14444444444445
14307	7.52	14.475
14308	9.36	11.1
14309	10.2	16.125
14310	29.3714285714286	29.9285714285714
14311	19	19
14312	15.7	20.0416666666667
14313	12.3333333333333	16.3333333333333
14314	9.93333333333333	15.8333333333333
14315	14.9866666666667	19.7166666666667
14316	9.85	16.25
14317	3.56	4.1
14318	17.3333333333333	20.5833333333333
14319	19	26
14320	29.8571428571429	29.8571428571429
14321	36.3333333333333	37.5833333333333
14322	6.75	6.75
14323	9.46666666666667	12.7222222222222
14324	17.4333333333333	24.6944444444444
14325	11.9	14.2638888888889
14326	7.52	18.0666666666667
14327	7.1	12.1166666666667
14328	15.2571428571429	17.5178571428571
14329	15.5666666666667	15.9166666666667
14330	28.8571428571429	31.6428571428571
14331	26.8257142857143	28.3642857142857
14332	8.4	13.5
14333	16.9666666666667	26.6388888888889
14334	5.5	8.5
14335	6.8	7.25
14336	33.6541176470588	34.4588235294118
14337	19.2333333333333	19.3333333333333
14338	12.8	13.25
14339	15.1714285714286	21.4761904761905
14340	2.13333333333333	11.5555555555556
14341	13.0807692307692	14.3126780626781
14342	20.3	21.5
14343	22.7047619047619	25.0119047619048
14344	18.1333333333333	18.8333333333333
14345	10.5555555555556	13.7407407407407
14346	14.8666666666667	18.4166666666667
14347	22.0964285714286	25.2827380952381
14348	17	25
14349	6.96	12.9333333333333
14350	17.1	18
14351	8.58	11.55
14352	11.1333333333333	12.0833333333333
14353	14.4	17.2222222222222
14354	12.34	15.475
14355	11.15	13.8611111111111
14356	1.46666666666667	8.43055555555556
14357	19.2066666666667	20.5166666666667
14358	3.2	9
14359	15.6392156862745	16.3480392156863
14360	14.9333333333333	17.3333333333333
14361	9.42857142857143	18.1904761904762
14362	14.56	15.025
14363	37.2857142857143	37.2857142857143
14364	12.6333333333333	22.2777777777778
14365	8.73333333333333	9.33333333333333
14366	16.7	21.2333333333333
14367	21.2	27.6666666666667
14368	12.1142857142857	22.2063492063492
14369	8.6	9.5
14370	23.22	28.7666666666667
14371	13.1666666666667	17.9166666666667
14372	9.85	11.5833333333333
14373	5.99333333333333	7.70277777777778
14374	6.4	18.3333333333333
14375	13.0888888888889	14.5555555555556
14376	10.6	14.1333333333333
14377	22.1	26.7222222222222
14378	18.28	20.8
14379	4.1	4.91666666666667
14380	5.7	8.38888888888889
14381	9.75	10.875
14382	14.4666666666667	19.6666666666667
14383	19.2533333333333	20.5333333333333
14384	10.6	16.75
14385	3.2	11.4166666666667
14386	10	13.3333333333333
14387	15.4	19.1111111111111
14388	3.1	7.75
14389	19.1333333333333	25.1111111111111
14390	7.13333333333333	14.2407407407407
14391	10.5333333333333	13.3333333333333
14392	7.42857142857143	12.2857142857143
14393	18.9777777777778	24.6111111111111
14394	22.1466666666667	22.8814814814815
14395	4.67142857142857	5.80952380952381
14396	3.4	13.2619047619048
14397	6.8	17
14398	20.96	25.8666666666667
14399	14.9	16.25
14400	13.84	16.9
14401	9.8	12.875
14402	6.35294117647059	10.8655462184874
14403	4.6	6.25
14404	6.42666666666667	6.76666666666667
14405	7	10.9444444444444
14406	13.28	23.2666666666667
14407	7.32	8.26666666666667
14408	32.0133333333333	35.0444444444444
14409	5.6	6.5
14410	9.3	12.9722222222222
14411	15.9111111111111	16.1527777777778
14412	3.4	8.5
14413	32.575	33.4375
14414	-100	-100
14415	4.5	4.5
14416	24.7	27.8333333333333
14417	7	7
14418	13.6666666666667	13.6666666666667
14419	18.6666666666667	18.6666666666667
14420	24	24
14421	11.0266666666667	16.5666666666667
14422	8	20
14423	10.4	20.9583333333333
14424	17.4	24.6666666666667
14425	21.35	24.875
14426	15.6666666666667	19.6666666666667
14427	13.9	22.75
14428	10.25	18.125
14429	20.1238095238095	20.952380952381
14430	24.2	30.3333333333333
14431	12.8857142857143	22.2380952380952
14432	19.9	25.5166666666667
14433	10.5	10.75
14434	7.8	11.5
14435	21.6761904761905	24.3492063492063
14436	9.4	13.4761904761905
14437	10.72	16.4888888888889
14438	12.2333333333333	14.0833333333333
14439	8.4	9.75
14440	15.2666666666667	17.5416666666667
14441	21.1833333333333	25.0753968253968
14442	9.88333333333333	14.7083333333333
14443	8.8	12.8333333333333
14444	16.6142857142857	17.3214285714286
14445	5.8	6.625
14446	20.9939393939394	24.9848484848485
14447	11	13.625
14448	24.3222222222222	25.1388888888889
14449	20.3714285714286	21.3571428571429
14450	24.2	26.75
14451	8.8	13.75
14452	23.8	25.75
14453	1.6	6.77777777777778
14454	12	19.5
14455	26.86	30.85
14456	20.2150943396226	26.8459119496855
14457	17.0666666666667	18.1666666666667
14458	3.46666666666667	6.55555555555556
14459	13.32	19.1564102564103
14460	19.9393939393939	25.3484848484849
14461	4	8.53333333333333
14462	21.6285714285714	22.1428571428571
14463	18.9	26.3333333333333
14464	8	16.9487179487179
14465	19.68	27.5111111111111
14466	14.4065934065934	14.8021978021978
14467	4.72	9.13333333333333
14468	2.2	5.5
14469	6.9	12.4833333333333
14470	8.26666666666667	14.2916666666667
14471	7.4	18.5
14472	13.1333333333333	18.3333333333333
14473	22.05	28.125
14474	27.1333333333333	31.8333333333333
14475	10.72	11.2
14476	9.6	17.5
14477	9.73333333333333	11.5277777777778
14478	14.6157894736842	21.0964912280702
14479	14.5166666666667	17.0416666666667
14480	17.0571428571429	21.952380952381
14481	23.8	27.8333333333333
14482	8.32727272727273	11.0681818181818
14483	23.7885714285714	26.1714285714286
14484	21.4	27.0555555555556
14485	20.9	26.4166666666667
14486	9.2	12.125
14487	12.1	15.6666666666667
14488	11.8	14.5
14489	14.68	20.7333333333333
14490	13	13.375
14491	14.6666666666667	14.6666666666667
14492	13	21.9761904761905
14493	8.6	14
14494	10.5	12.5384615384615
14495	11.1692307692308	15.3717948717949
14496	9.4	11.5
14497	20.58	25.95
14498	21.6666666666667	21.6666666666667
14499	7.8	9
14500	25.9	28.75
14501	10.3697478991597	15.4355742296919
14502	24.4666666666667	24.6666666666667
14503	10.2666666666667	15.2222222222222
14504	6.33333333333333	8.44444444444444
14505	25.6	26.5
14506	18.56	20.6
14507	5.5	13.6111111111111
14508	9.8	17.1666666666667
14509	11.5666666666667	21.3888888888889
14510	17.8472727272727	20.7545454545455
14511	15.025	16.5625
14512	18.1333333333333	22.5462962962963
14513	5.5	8.16666666666667
14514	34.9916666666667	35.8472222222222
14515	7.8	15.7
14516	18.88	21.9888888888889
14517	9.48253968253968	10.3730158730159
14518	10.7428571428571	16.3571428571429
14519	9	17.0555555555556
14520	14.1777777777778	18.4444444444444
14521	16.1333333333333	22.8333333333333
14522	34.4222222222222	35.3055555555556
14523	5.6	8.55555555555556
14524	23.4666666666667	26.0416666666667
14525	10.8666666666667	17.3333333333333
14526	7.5	7.5
14527	21.1	26.5
14528	1.8	4.5
14529	16	16
14530	3.6	9.66666666666667
14531	19.6	23.5
14532	11.48	17.3444444444444
14533	5.6	13.5555555555556
14534	3.28571428571428	8.21428571428571
14535	23.6238095238095	29.3650793650794
14536	8.5	15.25
14537	18.44	24.0333333333333
14538	19.2333333333333	20.0833333333333
14539	20.2923076923077	20.7307692307692
14540	1.75	4.375
14541	1.4	9.16666666666667
14542	19.875	25.6875
14543	13.1111111111111	23.5259259259259
14544	17.85	19.125
14545	12	13.5
14546	20.28	24.3
14547	23.7	23.7
14548	8.92	10.4
14549	23.7428571428571	28.5
14550	13.69	15.025
14551	0	12.6666666666667
14552	4.08888888888889	11.462962962963
14553	14.4	15.75
14554	8.6	15.5
14555	11.55	20.9880952380952
14556	1.66666666666667	4.16666666666667
14557	24	27.8333333333333
14558	23.45	26.75
14559	20.15	23.7651515151515
14560	6.44	8
14561	20.4533333333333	21.6333333333333
14562	9.625	15.0625
14563	10.25	18.875
14564	7.2	7.875
14565	24.88	26.8
14566	10	16
14567	11.8	18.625
14568	9.88	21.2666666666667
14569	8.7	9.75
14570	3.49565217391304	7.17800074321813
14571	19.92	23.4833333333333
14572	15.5257142857143	19.3714285714286
14573	24.36	30.2
14574	20.88	24.3857142857143
14575	4.48	15.0666666666667
14576	28.8545454545455	33.4090909090909
14577	4.93333333333333	8.44444444444444
14578	7.69090909090909	13.2272727272727
14579	13.5	14.25
14580	24.9142857142857	26.0714285714286
14581	16.7047619047619	18.1904761904762
14582	7.46666666666667	11.1666666666667
14583	21.92	28.0666666666667
14584	10.5285714285714	13.8928571428571
